region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Maceió,2020-11-15,,estimate based on partial data,45,70,104,9,25,36,56,83,200
Maceió,2020-11-16,,estimate based on partial data,45,81,177,8,24,36,57,89,241
Maceió,2020-11-17,,estimate based on partial data,46,102,356,6,23,35,59,96,301
Maceió,2020-11-18,,estimate based on partial data,46,142,854,5,22,35,62,104,369
Arapiraca,2020-11-24,,forecast,46,1016,15692,6,22,35,64,116,816
Maceió,2020-11-19,,forecast,47,220,2140,4,21,34,64,112,462
Maceió,2020-11-20,,forecast,47,391,5623,4,20,34,67,119,584
Maceió,2020-11-21,,forecast,47,786,15168,3,18,34,70,126,756
Maceió,2020-11-22,,forecast,47,1751,41512,2,18,33,71,136,1008
Arapiraca,2020-11-25,,forecast,47,1931,33501,5,22,36,66,126,1037
Maceió,2020-09-27,,estimate,48,49,13,31,41,45,51,56,72
Maceió,2020-11-23,,forecast,48,4189,114551,2,16,33,73,146,1291
Maceió,2020-11-24,,forecast,48,10503,317604,2,15,32,76,156,1653
Maceió,2020-11-25,,forecast,49,27154,883055,1,14,32,78,168,2127
Maceió,2020-09-26,,estimate,53,54,14,34,45,49,55,61,80
Maceió,2020-09-25,,estimate,57,59,15,38,49,54,61,67,87
Maceió,2020-09-24,,estimate,62,65,17,42,53,59,66,73,96
