region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Penedo,2020-11-20,,forecast,0.88,0.87,0.31,0.41,0.72,0.83,0.93,0.99,1.34
Penedo,2020-11-21,,forecast,0.88,0.87,0.31,0.41,0.72,0.83,0.93,0.99,1.34
Penedo,2020-11-22,,forecast,0.88,0.87,0.31,0.41,0.72,0.83,0.93,0.99,1.34
Penedo,2020-11-23,,forecast,0.88,0.87,0.31,0.41,0.72,0.83,0.93,0.99,1.34
Penedo,2020-11-24,,forecast,0.88,0.87,0.31,0.41,0.72,0.83,0.93,0.99,1.34
Penedo,2020-11-25,,forecast,0.88,0.87,0.31,0.41,0.72,0.83,0.93,0.99,1.34
Maceió,2020-10-11,,estimate,0.88,0.88,0.1,0.73,0.82,0.86,0.91,0.94,1.06
Penedo,2020-11-03,,estimate,0.88,0.88,0.13,0.66,0.8,0.85,0.91,0.96,1.08
Santana do Ipanema,2020-10-09,,estimate,0.89,0.88,0.1,0.71,0.83,0.87,0.91,0.94,1.03
Penedo,2020-11-02,,estimate,0.89,0.88,0.13,0.67,0.81,0.86,0.91,0.96,1.08
Penedo,2020-11-01,,estimate,0.89,0.89,0.12,0.69,0.81,0.86,0.91,0.96,1.07
Penedo,2020-10-31,,estimate,0.89,0.89,0.12,0.7,0.82,0.87,0.92,0.96,1.07
Marechal Deodoro,2020-09-29,,estimate,0.9,0.88,0.11,0.66,0.8,0.86,0.93,0.97,1.02
Marechal Deodoro,2020-09-30,,estimate,0.9,0.88,0.11,0.67,0.8,0.86,0.93,0.97,1.02
Marechal Deodoro,2020-09-28,,estimate,0.9,0.88,0.11,0.67,0.81,0.86,0.93,0.97,1.02
Marechal Deodoro,2020-10-01,,estimate,0.9,0.88,0.11,0.68,0.8,0.86,0.93,0.97,1.02
Marechal Deodoro,2020-10-02,,estimate,0.9,0.88,0.11,0.69,0.81,0.86,0.93,0.97,1.02
Arapiraca,2020-10-02,,estimate,0.9,0.89,0.08,0.74,0.83,0.87,0.92,0.95,1
Marechal Deodoro,2020-10-03,,estimate,0.9,0.89,0.11,0.7,0.81,0.86,0.93,0.97,1.03
Penedo,2020-10-30,,estimate,0.9,0.89,0.11,0.72,0.83,0.87,0.92,0.96,1.07
Santana do Ipanema,2020-10-10,,estimate,0.9,0.9,0.1,0.73,0.84,0.88,0.92,0.96,1.05
Penedo,2020-10-28,,estimate,0.9,0.9,0.1,0.74,0.84,0.88,0.92,0.96,1.07
Penedo,2020-10-29,,estimate,0.9,0.9,0.11,0.73,0.83,0.87,0.92,0.96,1.07
Penedo,2020-10-27,,estimate,0.9,0.91,0.1,0.75,0.84,0.88,0.92,0.96,1.07
Marechal Deodoro,2020-09-27,,estimate,0.91,0.88,0.11,0.67,0.82,0.87,0.94,0.97,1.02
Marechal Deodoro,2020-10-04,,estimate,0.91,0.89,0.1,0.71,0.83,0.87,0.94,0.98,1.03
Arapiraca,2020-10-03,,estimate,0.91,0.9,0.08,0.76,0.85,0.89,0.93,0.96,1.01
Marechal Deodoro,2020-10-05,,estimate,0.91,0.9,0.1,0.73,0.84,0.88,0.94,0.98,1.03
Penedo,2020-10-14,,estimate,0.91,0.91,0.09,0.76,0.86,0.9,0.93,0.96,1.05
Penedo,2020-10-15,,estimate,0.91,0.91,0.09,0.77,0.86,0.9,0.93,0.96,1.05
Penedo,2020-10-16,,estimate,0.91,0.91,0.09,0.77,0.86,0.9,0.93,0.96,1.06
