region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Arapiraca,2020-09-26,,estimate,32,38,29,6,17,25,38,51,94
Maceió,2020-11-05,,estimate,32,48,53,2,14,24,43,63,140
Maceió,2020-10-31,,estimate,32,48,54,3,14,24,42,64,147
Maceió,2020-10-07,,estimate,32,50,53,3,14,24,44,68,154
Maceió,2020-11-08,,estimate,34,48,48,3,15,25,45,65,138
Maceió,2020-11-15,,estimate based on partial data,36,53,55,2,16,27,47,71,164
Maceió,2020-10-08,,estimate,37,54,55,3,17,29,47,74,156
Maceió,2020-11-22,,forecast,37,97,584,2,14,26,51,89,295
Arapiraca,2020-11-18,,estimate based on partial data,38,49,42,8,21,31,47,62,128
Maceió,2020-11-12,,estimate based on partial data,38,55,54,3,17,29,50,74,171
Arapiraca,2020-11-21,,forecast,38,58,78,7,21,31,48,70,161
Maceió,2020-10-10,,estimate,39,59,68,3,16,28,50,77,179
Maceió,2020-10-02,,estimate,40,61,64,3,18,30,54,83,182
Maceió,2020-11-07,,estimate,41,62,70,3,18,31,54,82,189
Maceió,2020-11-19,,forecast,43,69,91,3,16,30,57,87,214
Arapiraca,2020-11-25,,forecast,45,138,1003,7,22,35,58,90,289
Maceió,2020-11-14,,estimate based on partial data,47,75,87,3,20,35,63,99,231
Maceió,2020-10-04,,estimate,48,72,79,4,20,36,62,95,231
Maceió,2020-11-21,,forecast,49,103,218,4,19,36,68,113,344
Maceió,2020-09-30,,estimate,53,79,83,4,25,41,69,107,240
Maceió,2020-09-25,,estimate,57,85,88,5,25,44,74,118,259
Maceió,2020-10-01,,estimate,64,94,98,7,30,50,83,123,273
Maceió,2020-10-03,,estimate,70,103,107,6,31,50,93,140,309
Maceió,2020-09-27,,estimate,71,106,114,6,32,53,91,141,333
Maceió,2020-09-24,,estimate,85,123,128,6,38,64,112,164,348
Maceió,2020-09-26,,estimate,98,147,158,9,44,71,134,201,428
