region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Arapiraca,2020-10-04,,estimate,-0.021,-0.022,0.021,-0.06,-0.036,-0.026,-0.015,-0.007,0.009
Penedo,2020-10-03,,estimate,-0.02,-0.025,0.027,-0.075,-0.038,-0.026,-0.015,-0.009,0.009
Santana do Ipanema,2020-10-12,,estimate,-0.02,-0.02,0.027,-0.066,-0.036,-0.026,-0.013,-0.003,0.022
Penedo,2020-10-02,,estimate,-0.019,-0.024,0.026,-0.073,-0.036,-0.024,-0.014,-0.008,0.01
Marechal Deodoro,2020-09-24,,estimate,-0.018,-0.025,0.03,-0.083,-0.041,-0.026,-0.011,-0.004,0.01
Penedo,2020-10-01,,estimate,-0.018,-0.022,0.026,-0.071,-0.034,-0.023,-0.013,-0.007,0.012
Marechal Deodoro,2020-10-07,,estimate,-0.018,-0.022,0.026,-0.068,-0.038,-0.025,-0.011,-0.003,0.013
Penedo,2020-09-30,,estimate,-0.017,-0.021,0.026,-0.069,-0.033,-0.021,-0.013,-0.006,0.013
Coruripe,2020-09-24,,estimate,-0.017,-0.019,0.017,-0.047,-0.026,-0.02,-0.014,-0.01,0.001
Maceió,2020-10-13,,estimate,-0.017,-0.014,0.032,-0.059,-0.035,-0.024,-0.012,0.003,0.041
Coruripe,2020-09-25,,estimate,-0.016,-0.018,0.017,-0.046,-0.025,-0.019,-0.013,-0.009,0.003
Arapiraca,2020-10-05,,estimate,-0.016,-0.017,0.021,-0.053,-0.031,-0.021,-0.011,-0.004,0.016
Penedo,2020-09-29,,estimate,-0.015,-0.019,0.025,-0.066,-0.03,-0.02,-0.012,-0.004,0.015
Palmeira dos Índios,2020-10-03,,estimate,-0.015,-0.017,0.016,-0.046,-0.022,-0.017,-0.012,-0.009,0.004
Coruripe,2020-09-26,,estimate,-0.015,-0.017,0.016,-0.045,-0.024,-0.018,-0.013,-0.008,0.004
Palmeira dos Índios,2020-10-02,,estimate,-0.015,-0.017,0.016,-0.044,-0.022,-0.017,-0.012,-0.009,0.004
Palmeira dos Índios,2020-09-30,,estimate,-0.015,-0.016,0.015,-0.042,-0.022,-0.017,-0.013,-0.009,0.004
Palmeira dos Índios,2020-10-01,,estimate,-0.015,-0.016,0.016,-0.043,-0.022,-0.017,-0.012,-0.009,0.003
Santana do Ipanema,2020-10-13,,estimate,-0.015,-0.015,0.027,-0.059,-0.031,-0.021,-0.008,0.002,0.026
Marechal Deodoro,2020-10-08,,estimate,-0.014,-0.018,0.026,-0.064,-0.035,-0.022,-0.009,-0.002,0.017
Palmeira dos Índios,2020-10-05,,estimate,-0.014,-0.017,0.016,-0.047,-0.022,-0.017,-0.012,-0.008,0.004
Palmeira dos Índios,2020-10-04,,estimate,-0.014,-0.017,0.016,-0.046,-0.022,-0.017,-0.012,-0.009,0.004
Penedo,2020-09-28,,estimate,-0.014,-0.017,0.025,-0.065,-0.028,-0.018,-0.01,-0.003,0.016
Palmeira dos Índios,2020-09-28,,estimate,-0.014,-0.016,0.014,-0.039,-0.021,-0.017,-0.012,-0.008,0.005
Palmeira dos Índios,2020-09-29,,estimate,-0.014,-0.016,0.015,-0.04,-0.022,-0.017,-0.012,-0.009,0.004
Palmeira dos Índios,2020-10-06,,estimate,-0.014,-0.016,0.016,-0.047,-0.022,-0.017,-0.012,-0.008,0.005
Palmeira dos Índios,2020-10-07,,estimate,-0.014,-0.016,0.016,-0.046,-0.022,-0.017,-0.012,-0.008,0.005
Palmeira dos Índios,2020-10-08,,estimate,-0.014,-0.016,0.016,-0.046,-0.022,-0.017,-0.012,-0.008,0.005
Palmeira dos Índios,2020-10-09,,estimate,-0.014,-0.016,0.016,-0.045,-0.021,-0.016,-0.011,-0.008,0.006
Coruripe,2020-09-27,,estimate,-0.014,-0.016,0.016,-0.044,-0.023,-0.017,-0.012,-0.008,0.007
Palmeira dos Índios,2020-09-27,,estimate,-0.014,-0.015,0.014,-0.039,-0.021,-0.017,-0.012,-0.008,0.006
Palmeira dos Índios,2020-09-26,,estimate,-0.014,-0.015,0.014,-0.037,-0.021,-0.017,-0.012,-0.008,0.006
Palmeira dos Índios,2020-10-10,,estimate,-0.014,-0.015,0.016,-0.044,-0.021,-0.016,-0.011,-0.008,0.006
Palmeira dos Índios,2020-09-25,,estimate,-0.014,-0.014,0.013,-0.036,-0.021,-0.016,-0.012,-0.008,0.006
Palmeira dos Índios,2020-09-24,,estimate,-0.014,-0.014,0.013,-0.035,-0.02,-0.016,-0.011,-0.008,0.007
Coruripe,2020-09-28,,estimate,-0.014,-0.014,0.016,-0.041,-0.021,-0.016,-0.011,-0.007,0.009
Palmeira dos Índios,2020-10-11,,estimate,-0.013,-0.015,0.015,-0.043,-0.021,-0.015,-0.011,-0.007,0.006
Palmeira dos Índios,2020-10-12,,estimate,-0.013,-0.014,0.015,-0.041,-0.02,-0.015,-0.011,-0.007,0.008
Coruripe,2020-09-29,,estimate,-0.013,-0.013,0.016,-0.038,-0.02,-0.016,-0.01,-0.006,0.012
Penedo,2020-09-27,,estimate,-0.012,-0.015,0.025,-0.06,-0.025,-0.016,-0.009,-0.002,0.019
Palmeira dos Índios,2020-10-13,,estimate,-0.012,-0.014,0.015,-0.04,-0.02,-0.015,-0.01,-0.006,0.008
Palmeira dos Índios,2020-10-14,,estimate,-0.012,-0.013,0.015,-0.039,-0.02,-0.015,-0.01,-0.006,0.009
Palmeira dos Índios,2020-10-15,,estimate,-0.012,-0.012,0.015,-0.038,-0.019,-0.014,-0.01,-0.005,0.011
Coruripe,2020-09-30,,estimate,-0.012,-0.012,0.016,-0.035,-0.019,-0.015,-0.01,-0.005,0.016
Marechal Deodoro,2020-10-09,,estimate,-0.011,-0.015,0.026,-0.058,-0.031,-0.019,-0.007,0,0.022
Penedo,2020-09-26,,estimate,-0.011,-0.013,0.024,-0.057,-0.022,-0.015,-0.007,0,0.023
Palmeira dos Índios,2020-10-16,,estimate,-0.011,-0.012,0.016,-0.037,-0.019,-0.014,-0.009,-0.005,0.012
Arapiraca,2020-10-06,,estimate,-0.011,-0.012,0.022,-0.046,-0.025,-0.017,-0.007,-0.001,0.023
Palmeira dos Índios,2020-10-17,,estimate,-0.011,-0.011,0.016,-0.037,-0.018,-0.014,-0.009,-0.004,0.014
Palmeira dos Índios,2020-10-18,,estimate,-0.011,-0.01,0.016,-0.037,-0.018,-0.013,-0.008,-0.003,0.015
Coruripe,2020-10-01,,estimate,-0.011,-0.01,0.016,-0.033,-0.018,-0.014,-0.009,-0.004,0.018
Coruripe,2020-10-02,,estimate,-0.011,-0.009,0.017,-0.032,-0.017,-0.013,-0.008,-0.002,0.023
