region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Acre,2020-09-22,,estimate,-0.022,-0.023,0.031,-0.075,-0.044,-0.03,-0.014,0,0.025
Acre,2020-09-23,,estimate,-0.022,-0.023,0.029,-0.072,-0.043,-0.03,-0.015,-0.002,0.022
Acre,2020-09-24,,estimate,-0.022,-0.023,0.027,-0.069,-0.042,-0.029,-0.015,-0.003,0.02
Acre,2020-09-25,,estimate,-0.022,-0.022,0.026,-0.066,-0.04,-0.029,-0.015,-0.004,0.018
Acre,2020-09-26,,estimate,-0.022,-0.022,0.025,-0.063,-0.039,-0.029,-0.015,-0.005,0.017
Acre,2020-09-27,,estimate,-0.021,-0.022,0.024,-0.061,-0.038,-0.028,-0.015,-0.005,0.017
Acre,2020-09-28,,estimate,-0.021,-0.021,0.023,-0.058,-0.036,-0.027,-0.015,-0.005,0.016
Acre,2020-09-29,,estimate,-0.02,-0.02,0.022,-0.056,-0.035,-0.026,-0.014,-0.004,0.016
Acre,2020-09-30,,estimate,-0.019,-0.019,0.021,-0.054,-0.033,-0.024,-0.013,-0.004,0.015
Acre,2020-10-01,,estimate,-0.017,-0.017,0.021,-0.051,-0.031,-0.022,-0.012,-0.003,0.015
Acre,2020-10-02,,estimate,-0.015,-0.016,0.02,-0.049,-0.029,-0.02,-0.01,-0.002,0.015
Acre,2020-10-03,,estimate,-0.013,-0.014,0.019,-0.047,-0.027,-0.018,-0.008,-0.001,0.016
Acre,2020-10-04,,estimate,-0.011,-0.012,0.019,-0.044,-0.025,-0.016,-0.006,0.001,0.017
Acre,2020-10-05,,estimate,-0.009,-0.01,0.018,-0.042,-0.022,-0.014,-0.004,0.003,0.017
Acre,2020-10-06,,estimate,-0.007,-0.008,0.018,-0.039,-0.019,-0.011,-0.002,0.005,0.019
Acre,2020-10-07,,estimate,-0.004,-0.005,0.017,-0.036,-0.016,-0.009,0,0.007,0.02
Acre,2020-10-08,,estimate,-0.002,-0.003,0.017,-0.032,-0.013,-0.006,0.003,0.009,0.022
Acre,2020-10-09,,estimate,0.001,0,0.017,-0.03,-0.01,-0.003,0.005,0.011,0.024
Acre,2020-10-10,,estimate,0.004,0.002,0.016,-0.027,-0.007,0,0.007,0.013,0.027
Acre,2020-10-11,,estimate,0.006,0.005,0.016,-0.023,-0.004,0.003,0.01,0.016,0.03
Acre,2020-10-12,,estimate,0.009,0.008,0.016,-0.02,-0.001,0.005,0.012,0.018,0.033
Acre,2020-10-13,,estimate,0.012,0.011,0.016,-0.016,0.002,0.008,0.015,0.02,0.035
Acre,2020-10-14,,estimate,0.014,0.014,0.016,-0.013,0.005,0.011,0.018,0.023,0.038
Acre,2020-10-15,,estimate,0.017,0.016,0.016,-0.01,0.007,0.013,0.02,0.025,0.042
Acre,2020-10-16,,estimate,0.019,0.019,0.016,-0.007,0.01,0.016,0.022,0.028,0.046
Acre,2020-10-17,,estimate,0.021,0.022,0.016,-0.004,0.012,0.018,0.025,0.031,0.049
Acre,2020-10-18,,estimate,0.024,0.025,0.016,-0.001,0.015,0.02,0.028,0.034,0.052
Acre,2020-10-19,,estimate,0.026,0.027,0.017,0.002,0.017,0.023,0.03,0.037,0.055
Acre,2020-10-20,,estimate,0.029,0.03,0.017,0.005,0.019,0.025,0.032,0.039,0.058
Acre,2020-10-21,,estimate,0.031,0.032,0.017,0.008,0.021,0.027,0.035,0.042,0.061
Acre,2020-10-22,,estimate,0.033,0.034,0.017,0.01,0.023,0.029,0.037,0.045,0.063
Acre,2020-10-23,,estimate,0.035,0.036,0.017,0.012,0.025,0.032,0.04,0.047,0.066
Acre,2020-10-24,,estimate,0.037,0.038,0.018,0.013,0.026,0.033,0.042,0.049,0.069
Acre,2020-10-25,,estimate,0.039,0.04,0.018,0.014,0.028,0.035,0.044,0.051,0.071
Acre,2020-10-26,,estimate,0.041,0.042,0.018,0.015,0.029,0.036,0.045,0.053,0.073
Acre,2020-10-27,,estimate,0.042,0.043,0.019,0.016,0.03,0.038,0.047,0.055,0.076
Acre,2020-10-28,,estimate,0.043,0.045,0.019,0.017,0.031,0.039,0.048,0.056,0.078
Acre,2020-10-29,,estimate,0.044,0.046,0.02,0.016,0.032,0.039,0.049,0.057,0.079
Acre,2020-10-30,,estimate,0.044,0.046,0.02,0.017,0.033,0.04,0.049,0.058,0.081
Acre,2020-10-31,,estimate,0.045,0.046,0.02,0.017,0.033,0.04,0.049,0.059,0.082
Acre,2020-11-01,,estimate,0.044,0.046,0.02,0.017,0.032,0.039,0.049,0.058,0.082
Acre,2020-11-02,,estimate,0.044,0.046,0.02,0.016,0.032,0.039,0.049,0.058,0.082
Acre,2020-11-03,,estimate,0.043,0.045,0.02,0.016,0.031,0.038,0.048,0.057,0.081
Acre,2020-11-04,,estimate,0.042,0.044,0.02,0.016,0.03,0.037,0.047,0.056,0.078
Acre,2020-11-05,,estimate,0.04,0.042,0.02,0.015,0.028,0.036,0.045,0.054,0.077
Acre,2020-11-06,,estimate,0.038,0.04,0.019,0.014,0.026,0.034,0.043,0.051,0.075
Acre,2020-11-07,,estimate,0.036,0.038,0.019,0.012,0.025,0.032,0.041,0.049,0.071
Acre,2020-11-08,,estimate,0.034,0.035,0.018,0.01,0.022,0.029,0.038,0.046,0.068
Acre,2020-11-09,,estimate,0.031,0.032,0.018,0.007,0.02,0.027,0.035,0.042,0.065
Acre,2020-11-10,,estimate,0.028,0.029,0.017,0.004,0.018,0.024,0.032,0.039,0.06
Acre,2020-11-11,,estimate,0.025,0.026,0.017,0.001,0.015,0.021,0.029,0.036,0.056
Acre,2020-11-12,,estimate,0.022,0.023,0.017,-0.003,0.012,0.018,0.026,0.032,0.051
Acre,2020-11-13,,estimate,0.019,0.019,0.017,-0.007,0.01,0.016,0.023,0.029,0.047
Acre,2020-11-14,,estimate,0.016,0.016,0.016,-0.011,0.007,0.013,0.02,0.026,0.042
Acre,2020-11-15,,estimate,0.013,0.013,0.016,-0.016,0.003,0.01,0.017,0.023,0.037
Acre,2020-11-16,,estimate,0.01,0.009,0.017,-0.02,0,0.006,0.014,0.02,0.034
Acre,2020-11-17,,estimate,0.007,0.006,0.017,-0.024,-0.004,0.003,0.011,0.017,0.03
Acre,2020-11-18,,estimate,0.004,0.003,0.017,-0.028,-0.007,0,0.008,0.014,0.028
Acre,2020-11-19,,estimate,0.001,0,0.017,-0.032,-0.011,-0.003,0.005,0.012,0.025
Acre,2020-11-20,,estimate,-0.002,-0.003,0.018,-0.035,-0.014,-0.006,0.002,0.009,0.023
Acre,2020-11-21,,estimate,-0.005,-0.006,0.018,-0.038,-0.017,-0.009,0,0.007,0.022
Acre,2020-11-22,,estimate,-0.007,-0.008,0.019,-0.04,-0.02,-0.011,-0.002,0.005,0.02
Acre,2020-11-23,,estimate,-0.009,-0.01,0.019,-0.043,-0.022,-0.014,-0.005,0.003,0.019
Acre,2020-11-24,,estimate,-0.012,-0.012,0.02,-0.045,-0.025,-0.016,-0.007,0.001,0.018
Acre,2020-11-25,,estimate,-0.013,-0.014,0.02,-0.047,-0.027,-0.018,-0.009,0,0.017
Acre,2020-11-26,,estimate,-0.015,-0.016,0.021,-0.049,-0.029,-0.02,-0.01,-0.001,0.017
Acre,2020-11-27,,estimate,-0.016,-0.017,0.021,-0.052,-0.031,-0.022,-0.011,-0.003,0.017
Acre,2020-11-28,,estimate,-0.017,-0.018,0.022,-0.054,-0.032,-0.024,-0.012,-0.003,0.017
Acre,2020-11-29,,estimate,-0.019,-0.019,0.023,-0.056,-0.033,-0.025,-0.013,-0.003,0.018
Acre,2020-11-30,,estimate,-0.019,-0.019,0.023,-0.058,-0.034,-0.025,-0.013,-0.003,0.018
Acre,2020-12-01,,estimate,-0.019,-0.02,0.025,-0.061,-0.036,-0.026,-0.013,-0.003,0.02
Acre,2020-12-02,,estimate,-0.019,-0.02,0.026,-0.063,-0.036,-0.026,-0.013,-0.002,0.022
Acre,2020-12-03,,estimate,-0.019,-0.02,0.027,-0.066,-0.038,-0.026,-0.013,-0.001,0.023
Acre,2020-12-04,,estimate,-0.019,-0.02,0.029,-0.068,-0.039,-0.026,-0.012,0,0.025
Acre,2020-12-05,,estimate based on partial data,-0.019,-0.02,0.031,-0.072,-0.04,-0.026,-0.011,0.001,0.029
Acre,2020-12-06,,estimate based on partial data,-0.019,-0.019,0.034,-0.074,-0.041,-0.027,-0.011,0.003,0.033
Acre,2020-12-07,,estimate based on partial data,-0.019,-0.019,0.036,-0.077,-0.042,-0.027,-0.01,0.005,0.037
Acre,2020-12-08,,estimate based on partial data,-0.018,-0.018,0.039,-0.081,-0.043,-0.027,-0.009,0.006,0.042
Acre,2020-12-09,,estimate based on partial data,-0.018,-0.018,0.042,-0.084,-0.044,-0.027,-0.008,0.008,0.049
Acre,2020-12-10,,estimate based on partial data,-0.018,-0.017,0.045,-0.087,-0.045,-0.028,-0.007,0.01,0.056
Acre,2020-12-11,,estimate based on partial data,-0.018,-0.016,0.048,-0.09,-0.046,-0.028,-0.006,0.011,0.063
Acre,2020-12-12,,estimate based on partial data,-0.017,-0.016,0.051,-0.093,-0.047,-0.028,-0.006,0.013,0.07
Acre,2020-12-13,,estimate based on partial data,-0.017,-0.015,0.054,-0.096,-0.048,-0.029,-0.005,0.014,0.077
Acre,2020-12-14,,estimate based on partial data,-0.017,-0.014,0.058,-0.099,-0.049,-0.029,-0.004,0.016,0.084
Acre,2020-12-15,,estimate based on partial data,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-16,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-17,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-18,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-19,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-20,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-21,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-22,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-23,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-24,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-25,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-26,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-27,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-28,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Acre,2020-12-29,,forecast,-0.017,-0.013,0.062,-0.103,-0.05,-0.03,-0.003,0.017,0.091
Alagoas,2020-09-22,,estimate,-0.066,-0.065,0.026,-0.104,-0.081,-0.071,-0.059,-0.049,-0.021
Alagoas,2020-09-23,,estimate,-0.066,-0.066,0.023,-0.103,-0.081,-0.072,-0.061,-0.052,-0.028
Alagoas,2020-09-24,,estimate,-0.067,-0.067,0.021,-0.102,-0.081,-0.072,-0.062,-0.053,-0.032
Alagoas,2020-09-25,,estimate,-0.068,-0.068,0.02,-0.101,-0.081,-0.073,-0.063,-0.055,-0.036
Alagoas,2020-09-26,,estimate,-0.068,-0.068,0.019,-0.1,-0.08,-0.073,-0.064,-0.056,-0.039
Alagoas,2020-09-27,,estimate,-0.068,-0.069,0.018,-0.1,-0.08,-0.072,-0.064,-0.056,-0.04
Alagoas,2020-09-28,,estimate,-0.068,-0.068,0.018,-0.099,-0.08,-0.072,-0.063,-0.056,-0.041
Alagoas,2020-09-29,,estimate,-0.066,-0.068,0.018,-0.098,-0.079,-0.071,-0.062,-0.055,-0.041
Alagoas,2020-09-30,,estimate,-0.065,-0.067,0.018,-0.098,-0.077,-0.069,-0.061,-0.054,-0.041
Alagoas,2020-10-01,,estimate,-0.063,-0.065,0.017,-0.096,-0.075,-0.067,-0.059,-0.053,-0.04
Alagoas,2020-10-02,,estimate,-0.061,-0.063,0.017,-0.093,-0.072,-0.065,-0.057,-0.051,-0.038
Alagoas,2020-10-03,,estimate,-0.058,-0.06,0.016,-0.091,-0.069,-0.062,-0.054,-0.048,-0.037
Alagoas,2020-10-04,,estimate,-0.055,-0.057,0.016,-0.087,-0.065,-0.059,-0.051,-0.046,-0.035
Alagoas,2020-10-05,,estimate,-0.051,-0.053,0.015,-0.082,-0.061,-0.055,-0.048,-0.043,-0.032
Alagoas,2020-10-06,,estimate,-0.047,-0.049,0.014,-0.075,-0.057,-0.051,-0.044,-0.039,-0.03
Alagoas,2020-10-07,,estimate,-0.043,-0.044,0.013,-0.068,-0.052,-0.046,-0.04,-0.035,-0.027
Alagoas,2020-10-08,,estimate,-0.039,-0.04,0.012,-0.062,-0.046,-0.041,-0.036,-0.031,-0.022
Alagoas,2020-10-09,,estimate,-0.034,-0.035,0.012,-0.055,-0.042,-0.037,-0.031,-0.027,-0.017
Alagoas,2020-10-10,,estimate,-0.029,-0.029,0.012,-0.049,-0.037,-0.032,-0.027,-0.022,-0.011
Alagoas,2020-10-11,,estimate,-0.025,-0.024,0.013,-0.044,-0.032,-0.027,-0.022,-0.017,-0.003
Alagoas,2020-10-12,,estimate,-0.02,-0.019,0.013,-0.038,-0.027,-0.023,-0.017,-0.012,0.004
Alagoas,2020-10-13,,estimate,-0.016,-0.014,0.014,-0.034,-0.023,-0.019,-0.013,-0.007,0.012
Alagoas,2020-10-14,,estimate,-0.012,-0.009,0.015,-0.029,-0.019,-0.015,-0.008,-0.002,0.018
Alagoas,2020-10-15,,estimate,-0.007,-0.005,0.016,-0.025,-0.015,-0.01,-0.004,0.003,0.024
Alagoas,2020-10-16,,estimate,-0.003,0,0.016,-0.021,-0.012,-0.007,0,0.008,0.03
Alagoas,2020-10-17,,estimate,0,0.003,0.016,-0.018,-0.008,-0.003,0.004,0.012,0.034
Alagoas,2020-10-18,,estimate,0.004,0.007,0.017,-0.015,-0.005,0,0.008,0.015,0.038
Alagoas,2020-10-19,,estimate,0.007,0.01,0.016,-0.012,-0.002,0.003,0.011,0.019,0.04
Alagoas,2020-10-20,,estimate,0.01,0.012,0.016,-0.009,0.001,0.006,0.014,0.022,0.043
Alagoas,2020-10-21,,estimate,0.012,0.015,0.016,-0.007,0.003,0.009,0.016,0.024,0.043
Alagoas,2020-10-22,,estimate,0.014,0.016,0.015,-0.005,0.005,0.011,0.018,0.025,0.044
Alagoas,2020-10-23,,estimate,0.016,0.018,0.015,-0.003,0.007,0.012,0.02,0.026,0.045
Alagoas,2020-10-24,,estimate,0.017,0.019,0.014,-0.002,0.009,0.014,0.021,0.028,0.045
Alagoas,2020-10-25,,estimate,0.018,0.02,0.014,0,0.01,0.015,0.022,0.028,0.044
Alagoas,2020-10-26,,estimate,0.019,0.02,0.014,0.001,0.011,0.016,0.022,0.029,0.044
Alagoas,2020-10-27,,estimate,0.019,0.02,0.013,0.001,0.012,0.016,0.022,0.028,0.043
Alagoas,2020-10-28,,estimate,0.02,0.02,0.013,0.001,0.012,0.017,0.023,0.028,0.043
Alagoas,2020-10-29,,estimate,0.02,0.02,0.013,0,0.012,0.017,0.023,0.028,0.042
Alagoas,2020-10-30,,estimate,0.02,0.02,0.013,0,0.012,0.017,0.023,0.028,0.041
Alagoas,2020-10-31,,estimate,0.02,0.02,0.013,-0.002,0.012,0.017,0.023,0.027,0.04
Alagoas,2020-11-01,,estimate,0.02,0.019,0.013,-0.003,0.012,0.017,0.023,0.027,0.039
Alagoas,2020-11-02,,estimate,0.02,0.019,0.013,-0.004,0.012,0.017,0.023,0.027,0.038
Alagoas,2020-11-03,,estimate,0.02,0.019,0.013,-0.006,0.011,0.017,0.022,0.027,0.038
Alagoas,2020-11-04,,estimate,0.02,0.018,0.014,-0.006,0.011,0.017,0.022,0.027,0.038
Alagoas,2020-11-05,,estimate,0.02,0.018,0.014,-0.006,0.011,0.017,0.022,0.027,0.038
Alagoas,2020-11-06,,estimate,0.02,0.018,0.014,-0.007,0.01,0.016,0.023,0.027,0.038
Alagoas,2020-11-07,,estimate,0.02,0.018,0.014,-0.007,0.011,0.016,0.023,0.027,0.038
Alagoas,2020-11-08,,estimate,0.02,0.019,0.014,-0.006,0.011,0.017,0.023,0.028,0.038
Alagoas,2020-11-09,,estimate,0.02,0.019,0.014,-0.005,0.011,0.017,0.024,0.029,0.039
Alagoas,2020-11-10,,estimate,0.021,0.02,0.014,-0.004,0.012,0.018,0.024,0.029,0.039
Alagoas,2020-11-11,,estimate,0.022,0.021,0.013,-0.002,0.013,0.019,0.025,0.03,0.04
Alagoas,2020-11-12,,estimate,0.023,0.022,0.013,-0.001,0.015,0.02,0.027,0.031,0.041
Alagoas,2020-11-13,,estimate,0.025,0.024,0.013,0.001,0.016,0.022,0.027,0.032,0.043
Alagoas,2020-11-14,,estimate,0.026,0.025,0.013,0.004,0.018,0.023,0.029,0.034,0.044
Alagoas,2020-11-15,,estimate,0.028,0.027,0.012,0.007,0.02,0.025,0.03,0.035,0.046
Alagoas,2020-11-16,,estimate,0.029,0.029,0.012,0.009,0.021,0.026,0.032,0.036,0.048
Alagoas,2020-11-17,,estimate,0.031,0.031,0.013,0.011,0.023,0.028,0.033,0.038,0.051
Alagoas,2020-11-18,,estimate,0.032,0.033,0.013,0.013,0.025,0.03,0.035,0.04,0.054
Alagoas,2020-11-19,,estimate,0.034,0.035,0.013,0.015,0.027,0.031,0.037,0.042,0.057
Alagoas,2020-11-20,,estimate,0.035,0.036,0.013,0.017,0.028,0.033,0.038,0.043,0.059
Alagoas,2020-11-21,,estimate,0.037,0.038,0.014,0.018,0.029,0.034,0.04,0.045,0.061
Alagoas,2020-11-22,,estimate,0.038,0.039,0.014,0.019,0.03,0.035,0.041,0.047,0.062
Alagoas,2020-11-23,,estimate,0.039,0.041,0.014,0.02,0.032,0.036,0.042,0.048,0.064
Alagoas,2020-11-24,,estimate,0.04,0.042,0.014,0.021,0.032,0.037,0.044,0.049,0.065
Alagoas,2020-11-25,,estimate,0.041,0.042,0.014,0.022,0.033,0.038,0.044,0.05,0.066
Alagoas,2020-11-26,,estimate,0.042,0.043,0.014,0.022,0.034,0.039,0.045,0.051,0.067
Alagoas,2020-11-27,,estimate,0.043,0.044,0.014,0.022,0.035,0.04,0.046,0.051,0.067
Alagoas,2020-11-28,,estimate,0.043,0.044,0.014,0.022,0.035,0.04,0.047,0.052,0.068
Alagoas,2020-11-29,,estimate,0.044,0.044,0.014,0.021,0.036,0.041,0.047,0.053,0.068
Alagoas,2020-11-30,,estimate,0.044,0.045,0.015,0.021,0.036,0.041,0.048,0.054,0.069
Alagoas,2020-12-01,,estimate,0.045,0.045,0.015,0.02,0.036,0.041,0.049,0.055,0.069
Alagoas,2020-12-02,,estimate,0.045,0.045,0.016,0.019,0.035,0.041,0.049,0.055,0.071
Alagoas,2020-12-03,,estimate,0.046,0.045,0.017,0.017,0.035,0.041,0.05,0.056,0.074
Alagoas,2020-12-04,,estimate,0.046,0.046,0.019,0.015,0.034,0.041,0.05,0.057,0.076
Alagoas,2020-12-05,,estimate based on partial data,0.046,0.046,0.021,0.012,0.033,0.041,0.051,0.059,0.08
Alagoas,2020-12-06,,estimate based on partial data,0.046,0.046,0.023,0.009,0.032,0.041,0.051,0.061,0.084
Alagoas,2020-12-07,,estimate based on partial data,0.046,0.047,0.026,0.005,0.03,0.04,0.052,0.063,0.09
Alagoas,2020-12-08,,estimate based on partial data,0.046,0.047,0.029,0.001,0.029,0.04,0.053,0.065,0.096
Alagoas,2020-12-09,,estimate based on partial data,0.047,0.048,0.032,-0.004,0.028,0.039,0.054,0.067,0.104
Alagoas,2020-12-10,,estimate based on partial data,0.047,0.048,0.036,-0.008,0.026,0.039,0.055,0.069,0.11
Alagoas,2020-12-11,,estimate based on partial data,0.047,0.049,0.04,-0.013,0.025,0.038,0.056,0.072,0.118
Alagoas,2020-12-12,,estimate based on partial data,0.047,0.05,0.045,-0.018,0.023,0.038,0.057,0.074,0.126
Alagoas,2020-12-13,,estimate based on partial data,0.047,0.05,0.049,-0.025,0.021,0.038,0.058,0.077,0.133
Alagoas,2020-12-14,,estimate based on partial data,0.048,0.051,0.054,-0.03,0.019,0.038,0.059,0.079,0.141
Alagoas,2020-12-15,,estimate based on partial data,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-16,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-17,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-18,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-19,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-20,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-21,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-22,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-23,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-24,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-25,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-26,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-27,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-28,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Alagoas,2020-12-29,,forecast,0.048,0.052,0.059,-0.037,0.017,0.037,0.059,0.081,0.149
Amapá,2020-09-22,,estimate,-0.019,-0.02,0.025,-0.062,-0.037,-0.025,-0.012,-0.003,0.017
Amapá,2020-09-23,,estimate,-0.018,-0.019,0.023,-0.059,-0.034,-0.024,-0.012,-0.003,0.017
Amapá,2020-09-24,,estimate,-0.017,-0.018,0.022,-0.055,-0.033,-0.023,-0.012,-0.003,0.016
Amapá,2020-09-25,,estimate,-0.016,-0.017,0.02,-0.051,-0.031,-0.022,-0.011,-0.003,0.015
Amapá,2020-09-26,,estimate,-0.015,-0.016,0.019,-0.048,-0.029,-0.02,-0.01,-0.002,0.015
Amapá,2020-09-27,,estimate,-0.014,-0.014,0.018,-0.045,-0.027,-0.018,-0.009,-0.002,0.015
Amapá,2020-09-28,,estimate,-0.013,-0.013,0.017,-0.041,-0.024,-0.017,-0.008,-0.001,0.015
Amapá,2020-09-29,,estimate,-0.011,-0.011,0.016,-0.038,-0.022,-0.015,-0.007,0,0.015
Amapá,2020-09-30,,estimate,-0.009,-0.009,0.015,-0.034,-0.019,-0.013,-0.005,0.001,0.015
Amapá,2020-10-01,,estimate,-0.007,-0.007,0.014,-0.03,-0.017,-0.011,-0.003,0.002,0.016
Amapá,2020-10-02,,estimate,-0.005,-0.005,0.013,-0.027,-0.014,-0.008,-0.001,0.004,0.016
Amapá,2020-10-03,,estimate,-0.003,-0.003,0.013,-0.024,-0.011,-0.006,0.001,0.006,0.017
Amapá,2020-10-04,,estimate,0,-0.001,0.012,-0.021,-0.008,-0.003,0.003,0.008,0.018
Amapá,2020-10-05,,estimate,0.002,0.002,0.011,-0.017,-0.005,-0.001,0.005,0.01,0.019
Amapá,2020-10-06,,estimate,0.005,0.004,0.011,-0.013,-0.002,0.002,0.007,0.012,0.02
Amapá,2020-10-07,,estimate,0.007,0.007,0.01,-0.01,0,0.005,0.01,0.014,0.022
Amapá,2020-10-08,,estimate,0.01,0.009,0.01,-0.007,0.003,0.007,0.012,0.016,0.024
Amapá,2020-10-09,,estimate,0.012,0.012,0.009,-0.004,0.006,0.01,0.014,0.018,0.027
Amapá,2020-10-10,,estimate,0.014,0.014,0.009,-0.001,0.009,0.012,0.016,0.02,0.03
Amapá,2020-10-11,,estimate,0.016,0.017,0.009,0.002,0.011,0.014,0.019,0.022,0.033
Amapá,2020-10-12,,estimate,0.018,0.019,0.01,0.005,0.013,0.017,0.021,0.025,0.036
Amapá,2020-10-13,,estimate,0.02,0.021,0.01,0.007,0.015,0.018,0.023,0.027,0.039
Amapá,2020-10-14,,estimate,0.022,0.024,0.01,0.009,0.017,0.02,0.025,0.029,0.042
Amapá,2020-10-15,,estimate,0.024,0.026,0.01,0.011,0.018,0.022,0.027,0.031,0.045
Amapá,2020-10-16,,estimate,0.026,0.027,0.011,0.013,0.02,0.024,0.029,0.034,0.047
Amapá,2020-10-17,,estimate,0.028,0.029,0.011,0.014,0.021,0.025,0.03,0.035,0.049
Amapá,2020-10-18,,estimate,0.029,0.031,0.011,0.015,0.022,0.026,0.032,0.037,0.051
Amapá,2020-10-19,,estimate,0.03,0.032,0.011,0.016,0.023,0.028,0.033,0.038,0.053
Amapá,2020-10-20,,estimate,0.032,0.033,0.012,0.016,0.024,0.029,0.034,0.04,0.054
Amapá,2020-10-21,,estimate,0.032,0.034,0.012,0.017,0.025,0.029,0.035,0.04,0.055
Amapá,2020-10-22,,estimate,0.033,0.034,0.012,0.017,0.026,0.03,0.036,0.041,0.055
Amapá,2020-10-23,,estimate,0.033,0.034,0.012,0.018,0.026,0.031,0.036,0.042,0.055
Amapá,2020-10-24,,estimate,0.034,0.035,0.012,0.018,0.026,0.031,0.036,0.042,0.055
Amapá,2020-10-25,,estimate,0.034,0.035,0.011,0.018,0.027,0.031,0.036,0.041,0.054
Amapá,2020-10-26,,estimate,0.033,0.034,0.011,0.017,0.027,0.031,0.036,0.041,0.054
Amapá,2020-10-27,,estimate,0.033,0.034,0.011,0.017,0.026,0.031,0.036,0.041,0.053
Amapá,2020-10-28,,estimate,0.033,0.033,0.011,0.017,0.026,0.03,0.035,0.04,0.052
Amapá,2020-10-29,,estimate,0.032,0.033,0.01,0.017,0.025,0.03,0.035,0.039,0.051
Amapá,2020-10-30,,estimate,0.031,0.032,0.01,0.016,0.025,0.029,0.034,0.038,0.049
Amapá,2020-10-31,,estimate,0.031,0.031,0.01,0.016,0.024,0.028,0.033,0.037,0.047
Amapá,2020-11-01,,estimate,0.03,0.03,0.01,0.015,0.023,0.027,0.032,0.036,0.046
Amapá,2020-11-02,,estimate,0.029,0.029,0.01,0.014,0.022,0.026,0.031,0.035,0.045
Amapá,2020-11-03,,estimate,0.027,0.028,0.009,0.013,0.021,0.025,0.03,0.033,0.043
Amapá,2020-11-04,,estimate,0.026,0.026,0.009,0.012,0.02,0.024,0.029,0.032,0.042
Amapá,2020-11-05,,estimate,0.025,0.025,0.009,0.01,0.019,0.023,0.027,0.031,0.041
Amapá,2020-11-06,,estimate,0.024,0.024,0.009,0.009,0.018,0.022,0.026,0.03,0.039
Amapá,2020-11-07,,estimate,0.023,0.023,0.009,0.007,0.017,0.021,0.025,0.029,0.038
Amapá,2020-11-08,,estimate,0.022,0.022,0.009,0.006,0.016,0.02,0.024,0.027,0.037
Amapá,2020-11-09,,estimate,0.021,0.02,0.009,0.005,0.015,0.019,0.023,0.026,0.035
Amapá,2020-11-10,,estimate,0.02,0.019,0.009,0.004,0.014,0.018,0.021,0.025,0.034
