region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Palmeira dos Índios,2020-11-01,,estimate,-0.005,-0.001,0.029,-0.04,-0.02,-0.011,0.002,0.016,0.054
Palmeira dos Índios,2020-11-02,,estimate,-0.005,0,0.031,-0.042,-0.02,-0.011,0.002,0.017,0.058
Palmeira dos Índios,2020-11-03,,estimate,-0.005,0,0.033,-0.045,-0.021,-0.011,0.003,0.018,0.061
Palmeira dos Índios,2020-11-04,,estimate,-0.005,0,0.035,-0.048,-0.021,-0.012,0.004,0.018,0.066
Palmeira dos Índios,2020-11-06,,estimate based on partial data,-0.005,0.001,0.04,-0.052,-0.022,-0.012,0.004,0.019,0.075
Palmeira dos Índios,2020-11-07,,estimate based on partial data,-0.005,0.002,0.043,-0.057,-0.022,-0.012,0.003,0.02,0.081
Palmeira dos Índios,2020-11-08,,estimate based on partial data,-0.005,0.002,0.046,-0.06,-0.023,-0.012,0.003,0.021,0.085
Palmeira dos Índios,2020-11-09,,estimate based on partial data,-0.005,0.002,0.049,-0.064,-0.023,-0.013,0.003,0.023,0.09
Coruripe,2020-11-15,,estimate based on partial data,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-11-16,,forecast,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-11-17,,forecast,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-11-18,,forecast,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-11-19,,forecast,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-11-20,,forecast,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-11-21,,forecast,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-11-22,,forecast,-0.005,0.002,0.061,-0.087,-0.02,-0.01,0.002,0.021,0.102
Coruripe,2020-10-23,,estimate,-0.004,-0.003,0.018,-0.03,-0.012,-0.007,0,0.007,0.028
Coruripe,2020-10-22,,estimate,-0.004,-0.003,0.018,-0.029,-0.012,-0.007,0,0.007,0.027
Coruripe,2020-10-24,,estimate,-0.004,-0.003,0.019,-0.031,-0.013,-0.007,0,0.008,0.029
Coruripe,2020-10-21,,estimate,-0.004,-0.002,0.018,-0.029,-0.012,-0.007,-0.001,0.007,0.027
Coruripe,2020-10-20,,estimate,-0.004,-0.002,0.018,-0.028,-0.012,-0.007,-0.001,0.007,0.028
Coruripe,2020-10-19,,estimate,-0.004,-0.002,0.018,-0.027,-0.011,-0.007,-0.001,0.007,0.03
Coruripe,2020-10-18,,estimate,-0.004,-0.002,0.018,-0.026,-0.011,-0.007,-0.001,0.007,0.03
Coruripe,2020-10-25,,estimate,-0.004,-0.002,0.019,-0.031,-0.013,-0.007,0,0.009,0.029
Coruripe,2020-10-27,,estimate,-0.004,-0.002,0.02,-0.033,-0.013,-0.007,0,0.01,0.033
Coruripe,2020-10-26,,estimate,-0.004,-0.002,0.02,-0.032,-0.013,-0.007,0,0.009,0.032
Coruripe,2020-10-28,,estimate,-0.004,-0.002,0.021,-0.034,-0.013,-0.007,0.001,0.011,0.035
Maceió,2020-10-14,,estimate,-0.004,-0.002,0.032,-0.048,-0.023,-0.012,0.003,0.016,0.052
Coruripe,2020-10-17,,estimate,-0.004,-0.001,0.019,-0.025,-0.011,-0.007,-0.001,0.007,0.031
Arapiraca,2020-10-07,,estimate,-0.004,-0.001,0.023,-0.036,-0.017,-0.008,0.003,0.014,0.039
Palmeira dos Índios,2020-11-05,,estimate,-0.004,0.001,0.038,-0.051,-0.021,-0.012,0.004,0.019,0.07
Coruripe,2020-11-13,,estimate based on partial data,-0.004,0.002,0.055,-0.08,-0.019,-0.009,0.003,0.02,0.094
Coruripe,2020-11-14,,estimate based on partial data,-0.004,0.002,0.058,-0.082,-0.02,-0.01,0.003,0.021,0.098
Coruripe,2020-10-29,,estimate,-0.003,-0.001,0.022,-0.034,-0.013,-0.007,0.001,0.012,0.037
Coruripe,2020-10-30,,estimate,-0.003,-0.001,0.024,-0.036,-0.013,-0.007,0.002,0.013,0.04
Coruripe,2020-10-31,,estimate,-0.003,0,0.025,-0.037,-0.013,-0.007,0.002,0.013,0.042
Coruripe,2020-11-01,,estimate,-0.003,0,0.027,-0.04,-0.014,-0.007,0.003,0.014,0.047
Coruripe,2020-11-02,,estimate,-0.003,0.001,0.029,-0.043,-0.014,-0.007,0.003,0.015,0.05
Coruripe,2020-11-03,,estimate,-0.003,0.001,0.031,-0.045,-0.014,-0.007,0.003,0.015,0.053
Coruripe,2020-11-04,,estimate,-0.003,0.001,0.033,-0.048,-0.015,-0.007,0.004,0.016,0.056
Coruripe,2020-11-05,,estimate,-0.003,0.002,0.035,-0.05,-0.015,-0.007,0.004,0.017,0.06
Marechal Deodoro,2020-10-12,,estimate,-0.003,0.002,0.039,-0.051,-0.024,-0.01,0.004,0.019,0.075
Coruripe,2020-11-08,,estimate based on partial data,-0.003,0.002,0.042,-0.059,-0.016,-0.008,0.004,0.019,0.072
Coruripe,2020-11-09,,estimate based on partial data,-0.003,0.002,0.045,-0.064,-0.017,-0.008,0.004,0.02,0.077
Coruripe,2020-11-10,,estimate based on partial data,-0.003,0.002,0.048,-0.066,-0.017,-0.008,0.004,0.02,0.082
Coruripe,2020-11-11,,estimate based on partial data,-0.003,0.002,0.05,-0.07,-0.018,-0.009,0.004,0.02,0.087
Coruripe,2020-11-12,,estimate based on partial data,-0.003,0.002,0.053,-0.076,-0.019,-0.009,0.004,0.02,0.091
Coruripe,2020-11-06,,estimate based on partial data,-0.002,0.002,0.037,-0.052,-0.015,-0.007,0.004,0.017,0.064
Coruripe,2020-11-07,,estimate based on partial data,-0.002,0.002,0.04,-0.056,-0.016,-0.008,0.004,0.018,0.069
Marechal Deodoro,2020-10-13,,estimate,0,0.005,0.039,-0.047,-0.019,-0.007,0.007,0.023,0.079
Santana do Ipanema,2020-10-16,,estimate,0.001,0.001,0.028,-0.046,-0.016,-0.005,0.007,0.018,0.047
Maceió,2020-11-13,,estimate based on partial data,0.001,0.009,0.12,-0.171,-0.066,-0.025,0.031,0.075,0.213
Maceió,2020-11-15,,estimate based on partial data,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Maceió,2020-11-16,,forecast,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Maceió,2020-11-17,,forecast,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Maceió,2020-11-18,,forecast,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Maceió,2020-11-19,,forecast,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Maceió,2020-11-20,,forecast,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Maceió,2020-11-21,,forecast,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Maceió,2020-11-22,,forecast,0.001,0.011,0.141,-0.189,-0.08,-0.03,0.031,0.082,0.255
Marechal Deodoro,2020-10-14,,estimate,0.002,0.008,0.038,-0.043,-0.016,-0.004,0.01,0.026,0.078
Maceió,2020-11-12,,estimate based on partial data,0.002,0.009,0.11,-0.161,-0.061,-0.022,0.031,0.07,0.193
Maceió,2020-11-14,,estimate based on partial data,0.002,0.01,0.13,-0.182,-0.072,-0.028,0.031,0.079,0.233
Arapiraca,2020-10-08,,estimate,0.003,0.006,0.025,-0.03,-0.011,-0.003,0.01,0.022,0.049
Maceió,2020-11-11,,estimate based on partial data,0.004,0.009,0.102,-0.151,-0.056,-0.018,0.03,0.069,0.177
Maceió,2020-10-15,,estimate,0.005,0.007,0.033,-0.041,-0.014,-0.003,0.013,0.026,0.062
Marechal Deodoro,2020-10-15,,estimate,0.005,0.01,0.037,-0.04,-0.013,-0.001,0.012,0.028,0.079
Maceió,2020-11-10,,estimate based on partial data,0.006,0.01,0.093,-0.141,-0.05,-0.014,0.029,0.068,0.161
Marechal Deodoro,2020-10-16,,estimate,0.007,0.012,0.036,-0.037,-0.011,0.001,0.015,0.029,0.078
Santana do Ipanema,2020-10-17,,estimate,0.008,0.008,0.029,-0.039,-0.01,0.001,0.014,0.025,0.056
Arapiraca,2020-10-09,,estimate,0.009,0.012,0.026,-0.026,-0.006,0.003,0.017,0.029,0.058
Maceió,2020-11-09,,estimate based on partial data,0.009,0.012,0.086,-0.127,-0.043,-0.01,0.029,0.066,0.151
Marechal Deodoro,2020-10-17,,estimate,0.009,0.013,0.035,-0.035,-0.009,0.002,0.016,0.031,0.075
Marechal Deodoro,2020-10-18,,estimate,0.01,0.014,0.035,-0.036,-0.008,0.003,0.017,0.031,0.074
Marechal Deodoro,2020-10-19,,estimate,0.011,0.014,0.035,-0.038,-0.007,0.004,0.019,0.032,0.074
Maceió,2020-11-08,,estimate based on partial data,0.012,0.014,0.079,-0.115,-0.037,-0.005,0.029,0.064,0.142
Marechal Deodoro,2020-10-20,,estimate,0.012,0.015,0.035,-0.04,-0.006,0.005,0.02,0.033,0.076
Arapiraca,2020-10-25,,estimate,0.013,0.011,0.025,-0.032,-0.005,0.008,0.019,0.028,0.052
Arapiraca,2020-10-24,,estimate,0.013,0.012,0.025,-0.032,-0.004,0.007,0.019,0.027,0.051
Marechal Deodoro,2020-10-21,,estimate,0.013,0.015,0.036,-0.041,-0.006,0.005,0.021,0.034,0.076
Arapiraca,2020-10-26,,estimate,0.014,0.012,0.026,-0.033,-0.004,0.008,0.02,0.029,0.053
Arapiraca,2020-10-23,,estimate,0.014,0.013,0.024,-0.029,-0.002,0.008,0.019,0.028,0.05
Arapiraca,2020-10-22,,estimate,0.014,0.014,0.023,-0.026,0,0.01,0.02,0.029,0.05
Santana do Ipanema,2020-10-18,,estimate,0.014,0.015,0.03,-0.032,-0.003,0.008,0.021,0.032,0.065
Marechal Deodoro,2020-10-22,,estimate,0.014,0.015,0.036,-0.045,-0.005,0.006,0.022,0.036,0.077
Maceió,2020-10-16,,estimate,0.014,0.016,0.033,-0.033,-0.006,0.006,0.022,0.035,0.073
Maceió,2020-11-07,,estimate based on partial data,0.014,0.016,0.072,-0.103,-0.029,-0.001,0.031,0.062,0.132
Arapiraca,2020-10-27,,estimate,0.015,0.013,0.026,-0.033,-0.003,0.009,0.021,0.03,0.053
Marechal Deodoro,2020-10-23,,estimate,0.015,0.016,0.037,-0.045,-0.004,0.008,0.024,0.038,0.078
Arapiraca,2020-10-10,,estimate,0.015,0.018,0.027,-0.021,-0.002,0.007,0.023,0.035,0.065
Arapiraca,2020-10-21,,estimate,0.016,0.016,0.022,-0.022,0.002,0.011,0.021,0.031,0.052
Marechal Deodoro,2020-10-24,,estimate,0.017,0.017,0.038,-0.045,-0.004,0.008,0.025,0.04,0.078
Arapiraca,2020-10-28,,estimate,0.018,0.015,0.026,-0.031,-0.001,0.011,0.024,0.032,0.055
Arapiraca,2020-10-20,,estimate,0.018,0.018,0.022,-0.018,0.005,0.013,0.023,0.032,0.055
Maceió,2020-11-06,,estimate based on partial data,0.018,0.019,0.066,-0.09,-0.022,0.003,0.034,0.061,0.125
Marechal Deodoro,2020-10-25,,estimate,0.019,0.019,0.038,-0.045,-0.002,0.01,0.027,0.043,0.081
Arapiraca,2020-10-11,,estimate,0.019,0.022,0.027,-0.017,0.002,0.012,0.027,0.039,0.071
Arapiraca,2020-10-29,,estimate,0.02,0.018,0.026,-0.028,0.003,0.014,0.027,0.036,0.057
Arapiraca,2020-10-19,,estimate,0.02,0.021,0.022,-0.012,0.007,0.015,0.025,0.034,0.058
Marechal Deodoro,2020-10-26,,estimate,0.021,0.021,0.038,-0.043,-0.001,0.012,0.03,0.045,0.082
Santana do Ipanema,2020-10-19,,estimate,0.021,0.022,0.031,-0.026,0.004,0.015,0.027,0.04,0.074
Maceió,2020-11-05,,estimate,0.021,0.022,0.06,-0.078,-0.016,0.008,0.037,0.061,0.119
Arapiraca,2020-10-18,,estimate,0.022,0.023,0.022,-0.009,0.008,0.017,0.027,0.036,0.062
Arapiraca,2020-10-12,,estimate,0.022,0.025,0.027,-0.014,0.005,0.015,0.029,0.043,0.074
Marechal Deodoro,2020-10-27,,estimate,0.023,0.023,0.039,-0.039,0.001,0.014,0.034,0.047,0.085
Maceió,2020-10-17,,estimate,0.023,0.024,0.034,-0.026,0.002,0.014,0.03,0.045,0.083
Arapiraca,2020-10-17,,estimate,0.023,0.025,0.023,-0.008,0.01,0.018,0.029,0.039,0.067
Arapiraca,2020-10-30,,estimate,0.024,0.022,0.026,-0.023,0.006,0.017,0.03,0.039,0.06
Arapiraca,2020-10-16,,estimate,0.024,0.027,0.024,-0.007,0.01,0.019,0.03,0.041,0.072
Arapiraca,2020-10-13,,estimate,0.024,0.027,0.027,-0.011,0.008,0.017,0.031,0.044,0.077
Maceió,2020-11-04,,estimate,0.025,0.025,0.055,-0.066,-0.009,0.013,0.039,0.062,0.113
Arapiraca,2020-10-15,,estimate,0.025,0.028,0.025,-0.007,0.01,0.019,0.031,0.042,0.074
Arapiraca,2020-10-14,,estimate,0.025,0.028,0.026,-0.009,0.009,0.019,0.031,0.044,0.076
Marechal Deodoro,2020-10-28,,estimate,0.026,0.027,0.039,-0.035,0.003,0.018,0.036,0.051,0.09
Arapiraca,2020-10-31,,estimate,0.028,0.026,0.026,-0.018,0.01,0.021,0.034,0.044,0.065
Santana do Ipanema,2020-10-20,,estimate,0.028,0.03,0.032,-0.019,0.01,0.021,0.035,0.048,0.085
Maceió,2020-11-03,,estimate,0.03,0.029,0.05,-0.053,-0.003,0.017,0.041,0.062,0.108
Marechal Deodoro,2020-10-29,,estimate,0.03,0.03,0.039,-0.031,0.005,0.021,0.039,0.055,0.096
Maceió,2020-10-18,,estimate,0.03,0.032,0.035,-0.019,0.009,0.021,0.038,0.052,0.093
Arapiraca,2020-11-01,,estimate,0.032,0.031,0.026,-0.012,0.014,0.025,0.038,0.048,0.072
Maceió,2020-11-02,,estimate,0.033,0.033,0.046,-0.04,0.003,0.021,0.044,0.062,0.107
Marechal Deodoro,2020-10-30,,estimate,0.034,0.034,0.04,-0.027,0.008,0.024,0.044,0.06,0.1
Santana do Ipanema,2020-10-21,,estimate,0.035,0.037,0.033,-0.011,0.016,0.028,0.042,0.056,0.094
Arapiraca,2020-11-02,,estimate,0.036,0.036,0.028,-0.01,0.018,0.03,0.043,0.054,0.082
Maceió,2020-10-19,,estimate,0.036,0.038,0.035,-0.014,0.014,0.027,0.044,0.06,0.101
Maceió,2020-11-01,,estimate,0.037,0.037,0.042,-0.03,0.009,0.025,0.047,0.063,0.107
Marechal Deodoro,2020-10-31,,estimate,0.038,0.039,0.041,-0.022,0.011,0.028,0.048,0.065,0.107
Maceió,2020-10-31,,estimate,0.04,0.04,0.039,-0.022,0.015,0.03,0.051,0.065,0.107
Arapiraca,2020-11-03,,estimate,0.041,0.042,0.03,-0.008,0.022,0.034,0.049,0.062,0.092
Maceió,2020-10-20,,estimate,0.041,0.044,0.036,-0.009,0.019,0.033,0.05,0.065,0.108
Santana do Ipanema,2020-10-22,,estimate,0.041,0.045,0.034,-0.005,0.023,0.034,0.049,0.065,0.106
Marechal Deodoro,2020-11-01,,estimate,0.042,0.045,0.043,-0.02,0.014,0.032,0.053,0.072,0.118
Maceió,2020-10-30,,estimate,0.044,0.044,0.037,-0.013,0.019,0.035,0.053,0.067,0.105
Maceió,2020-10-21,,estimate,0.045,0.048,0.036,-0.005,0.023,0.037,0.055,0.069,0.113
Maceió,2020-10-29,,estimate,0.047,0.047,0.035,-0.007,0.023,0.038,0.056,0.07,0.107
Arapiraca,2020-11-04,,estimate,0.047,0.048,0.034,-0.007,0.026,0.038,0.056,0.07,0.105
Marechal Deodoro,2020-11-02,,estimate,0.047,0.05,0.047,-0.018,0.018,0.036,0.059,0.081,0.129
Santana do Ipanema,2020-10-23,,estimate,0.048,0.052,0.035,0.002,0.029,0.04,0.056,0.072,0.115
Maceió,2020-10-22,,estimate,0.048,0.052,0.036,0,0.025,0.04,0.058,0.073,0.115
Maceió,2020-10-28,,estimate,0.049,0.05,0.035,-0.003,0.027,0.041,0.058,0.072,0.106
Maceió,2020-10-27,,estimate,0.051,0.052,0.034,0,0.029,0.043,0.06,0.074,0.109
Maceió,2020-10-23,,estimate,0.051,0.054,0.036,0.002,0.028,0.043,0.059,0.075,0.116
Maceió,2020-10-26,,estimate,0.052,0.054,0.035,0.002,0.03,0.044,0.06,0.075,0.112
Maceió,2020-10-25,,estimate,0.052,0.055,0.035,0.002,0.031,0.044,0.061,0.076,0.114
Maceió,2020-10-24,,estimate,0.052,0.055,0.035,0.003,0.03,0.044,0.061,0.076,0.116
Arapiraca,2020-11-05,,estimate,0.053,0.055,0.039,-0.008,0.028,0.043,0.063,0.08,0.12
Marechal Deodoro,2020-11-03,,estimate,0.053,0.056,0.052,-0.019,0.02,0.039,0.066,0.09,0.146
Santana do Ipanema,2020-10-24,,estimate,0.055,0.059,0.036,0.008,0.035,0.047,0.063,0.079,0.122
Marechal Deodoro,2020-11-04,,estimate,0.057,0.063,0.059,-0.02,0.02,0.044,0.072,0.1,0.165
Arapiraca,2020-11-06,,estimate based on partial data,0.059,0.061,0.046,-0.01,0.029,0.047,0.071,0.091,0.14
Santana do Ipanema,2020-10-25,,estimate,0.062,0.065,0.036,0.014,0.041,0.054,0.07,0.087,0.128
Marechal Deodoro,2020-11-05,,estimate,0.062,0.069,0.067,-0.023,0.022,0.046,0.078,0.11,0.184
Arapiraca,2020-11-07,,estimate based on partial data,0.064,0.068,0.054,-0.014,0.03,0.051,0.077,0.102,0.163
Marechal Deodoro,2020-11-06,,estimate based on partial data,0.065,0.076,0.076,-0.025,0.021,0.048,0.084,0.121,0.213
Santana do Ipanema,2020-10-26,,estimate,0.068,0.072,0.037,0.019,0.047,0.06,0.076,0.094,0.135
Marechal Deodoro,2020-11-07,,estimate based on partial data,0.068,0.083,0.088,-0.03,0.02,0.049,0.09,0.133,0.241
Arapiraca,2020-11-08,,estimate based on partial data,0.069,0.074,0.064,-0.02,0.03,0.053,0.084,0.112,0.192
Marechal Deodoro,2020-11-08,,estimate based on partial data,0.071,0.089,0.1,-0.039,0.019,0.05,0.095,0.144,0.274
Arapiraca,2020-11-09,,estimate based on partial data,0.072,0.081,0.075,-0.026,0.029,0.055,0.09,0.124,0.222
Santana do Ipanema,2020-10-27,,estimate,0.073,0.077,0.037,0.023,0.052,0.065,0.083,0.099,0.141
Marechal Deodoro,2020-11-09,,estimate based on partial data,0.073,0.096,0.114,-0.044,0.016,0.051,0.101,0.151,0.309
Arapiraca,2020-11-10,,estimate based on partial data,0.074,0.087,0.088,-0.033,0.027,0.056,0.095,0.134,0.259
Marechal Deodoro,2020-11-10,,estimate based on partial data,0.074,0.103,0.13,-0.052,0.013,0.052,0.105,0.161,0.352
Marechal Deodoro,2020-11-11,,estimate based on partial data,0.076,0.109,0.147,-0.064,0.011,0.052,0.107,0.169,0.398
Arapiraca,2020-11-11,,estimate based on partial data,0.077,0.093,0.102,-0.042,0.025,0.057,0.099,0.14,0.293
Arapiraca,2020-11-12,,estimate based on partial data,0.078,0.099,0.117,-0.05,0.022,0.055,0.102,0.149,0.325
Arapiraca,2020-11-13,,estimate based on partial data,0.078,0.105,0.133,-0.058,0.02,0.056,0.107,0.157,0.355
Marechal Deodoro,2020-11-12,,estimate based on partial data,0.078,0.115,0.165,-0.072,0.01,0.051,0.11,0.178,0.441
Marechal Deodoro,2020-11-13,,estimate based on partial data,0.078,0.121,0.185,-0.082,0.009,0.047,0.113,0.187,0.483
Marechal Deodoro,2020-11-14,,estimate based on partial data,0.078,0.127,0.207,-0.094,0.007,0.046,0.115,0.196,0.52
Marechal Deodoro,2020-11-15,,estimate based on partial data,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Marechal Deodoro,2020-11-16,,forecast,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Marechal Deodoro,2020-11-17,,forecast,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Marechal Deodoro,2020-11-18,,forecast,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Marechal Deodoro,2020-11-19,,forecast,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Marechal Deodoro,2020-11-20,,forecast,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Marechal Deodoro,2020-11-21,,forecast,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Marechal Deodoro,2020-11-22,,forecast,0.078,0.133,0.232,-0.104,0.005,0.044,0.116,0.202,0.552
Santana do Ipanema,2020-10-28,,estimate,0.079,0.082,0.037,0.028,0.056,0.07,0.088,0.105,0.148
Arapiraca,2020-11-14,,estimate based on partial data,0.08,0.11,0.15,-0.066,0.017,0.055,0.11,0.164,0.394
Arapiraca,2020-11-15,,estimate based on partial data,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Arapiraca,2020-11-16,,forecast,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Arapiraca,2020-11-17,,forecast,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Arapiraca,2020-11-18,,forecast,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Arapiraca,2020-11-19,,forecast,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Arapiraca,2020-11-20,,forecast,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Arapiraca,2020-11-21,,forecast,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Arapiraca,2020-11-22,,forecast,0.081,0.116,0.167,-0.077,0.014,0.053,0.112,0.171,0.426
Santana do Ipanema,2020-10-29,,estimate,0.083,0.087,0.038,0.03,0.06,0.075,0.093,0.111,0.153
Santana do Ipanema,2020-10-30,,estimate,0.088,0.091,0.039,0.032,0.063,0.078,0.099,0.116,0.157
Santana do Ipanema,2020-10-31,,estimate,0.091,0.094,0.041,0.032,0.065,0.082,0.103,0.12,0.165
Santana do Ipanema,2020-11-01,,estimate,0.094,0.097,0.043,0.03,0.067,0.084,0.106,0.125,0.171
Santana do Ipanema,2020-11-02,,estimate,0.097,0.099,0.046,0.027,0.067,0.086,0.109,0.129,0.18
Santana do Ipanema,2020-11-13,,estimate based on partial data,0.097,0.107,0.121,-0.074,0.033,0.073,0.122,0.17,0.312
Santana do Ipanema,2020-11-15,,estimate based on partial data,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-16,,forecast,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-17,,forecast,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-18,,forecast,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-19,,forecast,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-20,,forecast,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-21,,forecast,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-22,,forecast,0.097,0.11,0.14,-0.088,0.027,0.07,0.124,0.176,0.351
Santana do Ipanema,2020-11-12,,estimate based on partial data,0.098,0.106,0.112,-0.065,0.038,0.075,0.121,0.166,0.297
Santana do Ipanema,2020-11-14,,estimate based on partial data,0.098,0.108,0.13,-0.084,0.029,0.072,0.123,0.175,0.329
Santana do Ipanema,2020-11-03,,estimate,0.099,0.101,0.05,0.02,0.067,0.086,0.111,0.133,0.189
Santana do Ipanema,2020-11-09,,estimate based on partial data,0.099,0.105,0.088,-0.032,0.048,0.081,0.12,0.157,0.252
Santana do Ipanema,2020-11-10,,estimate based on partial data,0.099,0.105,0.096,-0.041,0.045,0.079,0.12,0.16,0.267
Santana do Ipanema,2020-11-11,,estimate based on partial data,0.099,0.106,0.104,-0.053,0.043,0.078,0.12,0.163,0.282
Santana do Ipanema,2020-11-04,,estimate,0.1,0.102,0.055,0.014,0.064,0.086,0.114,0.137,0.197
Santana do Ipanema,2020-11-05,,estimate,0.101,0.103,0.061,0.006,0.062,0.086,0.115,0.141,0.207
Santana do Ipanema,2020-11-06,,estimate based on partial data,0.101,0.104,0.067,-0.003,0.059,0.085,0.118,0.144,0.218
Santana do Ipanema,2020-11-07,,estimate based on partial data,0.101,0.104,0.074,-0.013,0.055,0.085,0.118,0.149,0.227
Santana do Ipanema,2020-11-08,,estimate based on partial data,0.101,0.105,0.081,-0.023,0.051,0.084,0.119,0.153,0.238
